STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
722430,12960,1980,6,7,87.1,24,74.8,24,1015.7,24,1012.2,24,14.4,24,10,24,14,999.9,97.9,81,0.00D,999.9,0
722430,12960,1980,6,8,84.7,24,73.1,24,1017.7,24,1014.1,24,12.4,24,5.5,24,10.1,999.9,97,72.900000000000006,0.00D,999.9,0
722430,12960,1980,6,9,77.9,24,72.3,24,1016.8,24,1013.1,24,10.3,24,5.7,24,10.9,999.9,99,71.099999999999994,0.67G,999.9,110010
722430,12960,1980,6,10,76.3,24,66.9,24,1015.9,24,1012.2,24,10.4,24,4.6,24,8,999.9,89.1*,65.8,0.01G,999.9,0
722430,12960,1980,6,11,78.2,24,64,24,1017.4,24,1013.6,24,11.7,24,3.8,24,10.1,999.9,91.0*,64.900000000000006,0.00G,999.9,0
722430,12960,1980,6,12,80.6,24,63,24,1018.3,24,1014.7,24,9.7,24,6,24,17.1,999.9,93.0*,64.900000000000006,0.00D,999.9,1e+05
722430,12960,1980,6,13,79.8,24,60.7,24,1017.2,24,1013.5,24,7.9,24,6.4,24,14,999.9,93.9,63,0.00D,999.9,1e+05
722430,12960,1980,6,14,79,24,64.2,24,1016.4,24,1012.7,24,9.6,24,5.7,24,13,999.9,95,62.1,0.00C,999.9,1e+05
722430,12960,1980,6,15,83.9,24,72.6,24,1015.3,24,1011.7,24,11,24,8.1,24,14,999.9,95,64,0.00D,999.9,1e+05
722430,12960,1980,6,16,85.6,24,72.8,24,1015.7,24,1012.1,24,11.6,24,9.7,24,15,999.9,96.1,73,0.00D,999.9,1e+05
722430,12960,1980,6,17,85.1,24,72.4,24,1016.6,24,1012.9,24,13,24,7.3,24,13,999.9,97,72,0.00D,999.9,0
722430,12960,1980,6,18,86.4,24,74.7,24,1015,24,1011.4,24,13.8,24,6.4,24,12,999.9,99.0*,72,0.00D,999.9,0
722430,12960,1980,6,19,87.9,24,75.5,24,1012.9,24,1009.3,24,14.4,24,9,24,13,999.9,100.0*,79,0.00D,999.9,0
722430,12960,1980,6,20,85.5,24,74.8,24,1013.7,24,1010.1,24,13.3,24,9.4,24,17.1,31.9,100.9,77.900000000000006,0.00D,999.9,10000
722430,12960,1980,6,21,81.8,24,73.7,24,1014.6,24,1011,24,11.8,24,7,24,17.1,999.9,98.1,75.900000000000006,0.08G,999.9,0
722430,12960,1980,6,22,80.8,24,71.8,24,1014.4,24,1010.8,24,11.7,24,5.2,24,23.9,26.8,96.1,72,0.00G,999.9,10010
