STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
725340,14819,1981,5,2,47.7,24,29.9,24,9999.9,0,9999.9,0,16.8,24,4.7,24,12.8,999.9,57.0*,37.0*,0.00D,999.9,0
725340,14819,1981,5,3,58.5,24,39.6,24,9999.9,0,9999.9,0,13.7,24,11.1,24,21,999.9,73.9*,48.0*,0.00D,999.9,0
725340,14819,1981,5,4,66.1,24,49.1,24,9999.9,0,9999.9,0,9.7,24,11.1,24,15.9,999.9,79.0*,57.0*,0.00D,999.9,1e+05
725340,14819,1981,5,5,59.2,23,54.8,23,9999.9,0,9999.9,0,5.8,23,11,23,49.9,999.9,66.0*,48.0*,0.00H,999.9,110000
725340,14819,1981,5,6,44.7,23,32.4,23,9999.9,0,9999.9,0,15.8,23,18.4,23,22,999.9,48.9*,39.0*,0.00D,999.9,0
725340,14819,1981,5,7,47.3,24,31.4,24,9999.9,0,9999.9,0,15.8,24,6,24,14,999.9,55.9*,37.0*,0.00D,999.9,0
725340,14819,1981,5,8,51.8,24,34,24,9999.9,0,9999.9,0,13.8,24,5.6,24,8.9,999.9,64.0*,43.0*,0.00D,999.9,0
725340,14819,1981,5,9,58.6,24,40.6,24,9999.9,0,9999.9,0,10,24,3.3,24,8.9,999.9,70.0*,48.9*,0.00D,999.9,0
725340,14819,1981,5,10,42.3,24,37.5,24,9999.9,0,9999.9,0,6.3,24,16.2,24,22,30.9,61.0*,37.9*,0.00H,999.9,10000
725340,14819,1981,5,11,40.5,24,35.1,24,9999.9,0,9999.9,0,6.9,24,18.5,24,22,999.9,45.0*,37.9*,0.00H,999.9,110000
725340,14819,1981,5,12,45.2,22,28.9,22,9999.9,0,9999.9,0,11.9,22,5.3,22,11.8,999.9,60.1*,33.1*,0.00D,999.9,0
725340,14819,1981,5,13,51.9,24,33.3,24,9999.9,0,9999.9,0,11.8,24,4.3,23,9.9,999.9,57.9*,46.9*,0.00D,999.9,0
725340,14819,1981,5,14,47.9,24,39.5,24,9999.9,0,9999.9,0,8.9,24,12,24,21,999.9,52.0*,45.0*,0.00H,999.9,110000
725340,14819,1981,5,15,52.9,24,40.5,24,9999.9,0,9999.9,0,11.1,24,7.1,24,12.8,999.9,64.9*,45.0*,0.00H,999.9,110000
725340,14819,1981,5,16,60.3,23,41.7,23,9999.9,0,9999.9,0,13.6,23,2.9,23,8.9,999.9,73.0*,46.9*,0.00C,999.9,0
725340,14819,1981,5,17,50.3,24,41.2,24,9999.9,0,9999.9,0,13.8,24,6.8,24,14,999.9,60.1*,46.0*,0.00D,999.9,0
725340,14819,1981,5,18,49.4,24,35.3,24,9999.9,0,9999.9,0,13,24,11.5,24,16.9,999.9,54.0*,46.9*,0.00D,999.9,0
725340,14819,1981,5,19,53.1,24,30.8,24,9999.9,0,9999.9,0,13.8,24,11.6,24,15.9,999.9,61.0*,48.0*,0.00D,999.9,0
725340,14819,1981,5,20,57.8,24,30.4,24,9999.9,0,9999.9,0,14.8,24,3.1,24,9.9,999.9,73.9*,43.0*,0.00D,999.9,0
725340,14819,1981,5,21,66.4,24,39.7,24,9999.9,0,9999.9,0,14.3,24,3.8,24,9.9,999.9,81.0*,51.1*,0.00D,999.9,0
725340,14819,1981,5,22,66.9,23,46.8,23,9999.9,0,9999.9,0,13.9,23,6.3,23,15.9,999.9,75.9*,55.0*,0.00D,999.9,0
725340,14819,1981,5,23,68.7,24,54.2,24,9999.9,0,9999.9,0,9.4,24,9.9,24,19.8,999.9,77.0*,63.0*,0.00D,999.9,10010
