"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00479190","WHITEWATER, WI US","1979-12-01",,,"0.00","0.0","0.0","27","15","22",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-02",,,"0.00","0.0","0.0","33","11","31",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-03",,,"0.00","0.0","0.0","37","17","34",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-04",,,"0.00","0.0","0.0","45","25","40",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-05",,,"0.00","0.0","0.0","55","32","45",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-06",,,"0.00","0.0","0.0","46","25","38",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-07",,,"0.06","0.0","0.0","40","25","34",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-08",,,"0.00","0.0","0.0","35","18","25",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-09",,,"0.00","0.0","0.0","46","21","40",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-10",,,"0.00","0.0","0.0","54","26","50",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-11",,,"0.00","0.0","0.0","51","37","38",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-12",,,"0.04","0.0","0.0","38","4","21",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-13",,,"0.00","0.0","0.0","35","18","28",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-14",,,"0.00","0.0","0.0","38","15","33",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-15",,,"0.00","0.0","0.0","46","26","42",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-16",,,"0.04","0.0","0.0","42","5","10",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-17",,,"0.00","0.0","0.0","21","-3","16",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-18",,,"0.00","0.0","0.0","33","11","29",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-19",,,"0.00","0.0","0.0","38","22","34",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-20",,,"0.00","0.0","0.0","43","20","39",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-21",,,"0.00","0.0","0.0","41","28","38",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-22",,,"0.16","0.0","0.0","44","36","43",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-23",,,"0.15","0.0","0.0","52","42","50",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-24",,,"1.05","0.0","0.0","50","28","37",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-25",,,"0.20","0.0","0.0","38","27","33",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-26",,,"0.00","0.0","0.0","35","24","31",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-27",,,"0.00","0.0","0.0","37","25","33",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-28",,,"0.00","0.0","0.0","35","22","30",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-29",,,"0.00","0.0","0.0","45","18","41",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-30",,,"0.00","0.0","0.0","42","19","36",,,,,,
"USC00479190","WHITEWATER, WI US","1979-12-31",,,"0.00","0.0","0.0","41","18","39",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-01",,,"0.00","0.0","0.0","41","24","29",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-02",,,"0.01","0.0","0.0","32","25","30",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-03",,,"0.00","0.0","0.0","31","20","28",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-04",,,"0.00","0.0","0.0","31","22","28",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-05",,,"0.00","0.0","0.0","30","13","26",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-06",,,"0.05","1.0","1.0","32","20","31",,,,,"    1",
"USC00479190","WHITEWATER, WI US","1980-01-07",,,"0.08","1.2","2.0","31","5","9",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-08",,,"0.00","0.0","2.0","12","0","7",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-09",,,"0.02","0.3","2.0","7","-1","4",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-10",,,"0.00","0.0","1.0","37","0","37",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-11",,,"0.03","0.0","0.0","50","12","12",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-12",,,"0.00","0.0","0.0","20","-3","19",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-13",,,"0.06","0.0","0.0","34","18","31",,,,,"    1",
"USC00479190","WHITEWATER, WI US","1980-01-14",,,"0.00","0.0","0.0","39","19","35",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-15",,,"0.00","0.0","0.0","40","30","39",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-16",,,"0.44","0.0","0.0","45","35","45",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-17",,,"0.08","0.0","0.0","48","34","35",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-18",,,"0.00","0.0","0.0","36","30","31",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-19",,,"0.00","0.0","0.0","33","22","26",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-20",,,"0.00","0.0","0.0","33","15","23",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-21",,,"0.00","0.0","0.0","32","18","28",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-22",,,"0.00","0.0","0.0","32","21","22",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-23",,,"0.00","0.0","0.0","23","1","12",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-24",,,"0.08","2.0","2.0","28","4","23",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-25",,,"0.00","0.0","2.0","27","10","21",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-26",,,"0.00","0.0","2.0","23","-1","10",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-27",,,"0.00","0.0","2.0","11","-4","8",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-28",,,"0.00","0.0","2.0","10","-2","8",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-29",,,"0.00","0.0","2.0","13","-4","11",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-30",,,"0.00","0.0","2.0","17","3","15",,,,,,
"USC00479190","WHITEWATER, WI US","1980-01-31",,,"0.00","0.0","2.0","20","4","17",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-01",,,"0.00","0.0","2.0","20","-2","17",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-02",,,"0.00","0.0","2.0","25","-5","20",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-03",,,"0.00","0.0","2.0","26","1","21",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-04",,,"0.00","0.0","1.0","29","-6","25",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-05",,,"0.06","2.0","3.0","27","5","24",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-06",,,"0.13","2.0","5.0","30","23","25",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-07",,,"0.00","0.0","4.0","28","4","23",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-08",,,"0.00","0.0","4.0","27","3","25",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-09",,,"0.04","0.5","4.0","27","8","13",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-10",,,"0.00","0.0","4.0","24","0","21",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-11",,,"0.00","0.0","4.0","25","8","23",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-12",,,"0.00","0.0","3.0","27","4","22",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-13",,,"0.00","0.0","3.0","29","10","27",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-14",,,"0.00","0.0","3.0","31","15","27",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-15",,,"0.09","1.4","4.0","28","17","24",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-16",,,"0.00","0.0","4.0","25","3","14",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-17",,,"0.00","0.0","4.0","21","-4","16",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-18",,,"0.00","0.0","4.0","37","6","31",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-19",,,"0.00","0.0","3.0","39","27","37",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-20",,,"0.00","0.0","2.0","40","33","39",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-21",,,"0.00","0.0","0.0","41","33","36",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-02-22",,,"0.18","0.0","0.0","38","32","33",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-23",,,"0.00","0.0","0.0","38","33","35",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-24",,,"0.00","0.0","0.0","39","22","33",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-25",,,"0.09","1.4","1.0","33","12","19",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-26",,,"0.00","0.0","1.0","20","2","17",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-27",,,"0.00","0.0","1.0","28","13","25",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-28",,,"0.06","2.0","1.0","26","10","23",,,,,,
"USC00479190","WHITEWATER, WI US","1980-02-29",,,"0.00","0.0","1.0","25","-3","13",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-01",,,"0.00","0.0","0.0","20","2","18",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-02",,,"0.00","0.0","0.0","28","1","22",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-03",,,"0.00","0.0","0.0","36","13","34",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-04",,,"0.20","2.0","2.0","35","20","31",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-05",,,"0.09","1.2","3.0","31","5","24",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-06",,,"0.00","0.0","3.0","26","1","22",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-07",,,"0.00","0.0","3.0","32","5","30",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-08",,,"0.00","0.0","2.0","33","22","32",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-09",,,"0.00","0.0","1.0","40","18","33",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-10",,,"0.00","0.0","0.0","40","21","21",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-11",,,"0.00","0.0","0.0","27","7","25",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-12",,,"0.00","0.0","0.0","29","14","26",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-13",,,"0.10","1.0","1.0","33","24","27",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-14",,,"0.00","0.0","0.0","43","17","40",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-15",,,"0.00","0.0","0.0","49","23","47",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-16",,,"0.00","0.0","0.0","51","36","47",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-17",,,"0.00","0.0","0.0","49","32","37",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-18",,,"0.00","0.0","0.0","50","23","49",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-19",,,"0.00","0.0","0.0","52","35","48",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-20",,,"0.00","0.0","0.0","53","36","45",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-21",,,"0.00","0.0","0.0","46","28","40",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-22",,,"0.00","0.0","0.0","41","23","36",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-23",,,"0.05","0.0","0.0","40","29","39",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-24",,,"0.00","0.0","0.0","41","29","32",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-25",,,"0.00","0.0","0.0","38","21","37",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-26",,,"0.00","0.0","0.0","46","23","42",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-27",,,"0.00","0.0","0.0","48","31","47",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-28",,,"0.00","0.0","0.0","49","34","42",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-29",,,"0.00","0.0","0.0","50","30","45",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-30",,,"0.00","0.0","0.0","46","19","42",,,,,,
"USC00479190","WHITEWATER, WI US","1980-03-31",,,"0.00","0.0","0.0","56","23","55",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-01",,,"0.00","0.0","0.0","55","27","47",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-02",,,"0.00","0.0","0.0","59","33","56",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-03",,,"0.37","0.0","0.0","57","32","40",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-04-04",,,"0.34","0.0","0.0","52","21","51",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-05",,,"0.00","0.0","0.0","62","30","60",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-06",,,"0.00","0.0","0.0","60","41","57",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-07",,,"0.19","0.0","0.0","67","47","61",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-04-08",,,"0.48","0.0","0.0","67","44","53",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-09",,,"0.34","0.0","0.0","53","31","36",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-10",,,"0.00","0.0","0.0","40","32","39",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-11",,,"0.00","0.0","0.0","47","32","43",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-12",,,"0.30","0.0","0.0","46","27","41",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-13",,,"0.00","0.0","0.0","46","27","38",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-14",,,"0.23","2.0","2.0","38","23","32",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-15",,,"0.04","0.0","0.0","47","27","46",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-16",,,"0.00","0.0","0.0","51","25","49",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-17",,,"0.00","0.0","0.0","65","33","63",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-18",,,"0.00","0.0","0.0","73","38","71",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-19",,,"0.00","0.0","0.0","74","47","73",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-20",,,"0.00","0.0","0.0","75","44","72",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-21",,,"0.00","0.0","0.0","81","47","80",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-22",,,"0.00","0.0","0.0","90","56","89",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-23",,,"0.00","0.0","0.0","89","41","61",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-24",,,"0.01","0.0","0.0","61","18","40",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-25",,,"0.00","0.0","0.0","49","37","48",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-26",,,"0.00","0.0","0.0","55","28","54",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-27",,,"0.00","0.0","0.0","59","47","54",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-28",,,"0.00","0.0","0.0","58","37","49",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-29",,,"0.17","0.0","0.0","57","45","55",,,,,,
"USC00479190","WHITEWATER, WI US","1980-04-30",,,"0.00","0.0","0.0","58","47","58",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-01",,,"0.00","0.0","0.0","71","49","65",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-02",,,"0.00","0.0","0.0","78","41","76",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-03",,,"0.00","0.0","0.0","82","43","80",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-04",,,"0.00","0.0","0.0","86","47","72",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-05",,,"0.00","0.0","0.0","87","50","83",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-06",,,"0.00","0.0","0.0","83","39","67",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-07",,,"0.00","0.0","0.0","69","28","49",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-08",,,"0.00","0.0","0.0","54","32","52",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-09",,,"0.00","0.0","0.0","67","34","65",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-10",,,"0.08","0.0","0.0","70","43","67",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-11",,,"0.00","0.0","0.0","68","42","61",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-12",,,"0.00","0.0","0.0","70","48","70",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-13",,,"0.56","0.0","0.0","70","41","45",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-05-14",,,"0.00","0.0","0.0","64","41","60",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-15",,,"0.20","0.0","0.0","65","40","61",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-16",,,"0.00","0.0","0.0","63","37","60",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-17",,,"0.00","0.0","0.0","61","48","54",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-18",,,"0.33","0.0","0.0","60","51","58",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-19",,,"0.37","0.0","0.0","71","52","69",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-20",,,"0.00","0.0","0.0","78","44","75",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-21",,,"0.00","0.0","0.0","83","47","82",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-22",,,"0.00","0.0","0.0","85","50","83",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-23",,,"0.00","0.0","0.0","83","50","70",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-24",,,"0.00","0.0","0.0","79","54","77",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-25",,,"0.00","0.0","0.0","85","53","82",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-26",,,"0.00","0.0","0.0","82","51","75",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-27",,,"0.00","0.0","0.0","87","46","86",,,,,,
"USC00479190","WHITEWATER, WI US","1980-05-28",,,"0.75","0.0","0.0","88","60","79",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-05-29",,,"1.38","0.0","0.0","81","63","76",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-05-30",,,"0.03","0.0","0.0","83","66","81",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-05-31",,,"0.00","0.0","0.0","82","50","72",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-01",,,"0.22","0.0","0.0","72","55","62",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-02",,,"0.00","0.0","0.0","75","56","74",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-03",,,"0.93","0.0","0.0","78","53","72",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-06-04",,,"0.00","0.0","0.0","75","51","71",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-05",,,"0.60","0.0","0.0","74","55","72",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-06-06",,,"0.63","0.0","0.0","81","57","78",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-07",,,"0.74","0.0","0.0","82","61","80",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-06-08",,,"0.00","0.0","0.0","81","43","65",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-09",,,"0.00","0.0","0.0","69","50","68",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-10",,,"0.30","0.0","0.0","71","48","63",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-11",,,"0.00","0.0","0.0","76","42","74",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-12",,,"0.00","0.0","0.0","80","54","80",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-13",,,"0.00","0.0","0.0","81","60","75",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-14",,,"0.00","0.0","0.0","85","64","83",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-15",,,"0.58","0.0","0.0","83","52","58",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-06-16",,,"0.00","0.0","0.0","67","40","66",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-17",,,"0.00","0.0","0.0","75","45","74",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-18",,,"0.00","0.0","0.0","80","57","77",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-19",,,"0.24","0.0","0.0","77","43","62",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-20",,,"0.00","0.0","0.0","78","46","75",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-21",,,"0.00","0.0","0.0","80","57","77",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-22",,,"0.00","0.0","0.0","84","59","81",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-23",,,"0.00","0.0","0.0","87","57","82",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-24",,,"0.00","0.0","0.0","84","61","83",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-25",,,"0.00","0.0","0.0","89","66","87",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-26",,,"0.00","0.0","0.0","91","69","89",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-27",,,"0.00","0.0","0.0","91","57","72",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-28",,,"0.53","0.0","0.0","85","63","82",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-29",,,"0.00","0.0","0.0","85","60","67",,,,,,
"USC00479190","WHITEWATER, WI US","1980-06-30",,,"0.00","0.0","0.0","79","53","78",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-01",,,"0.00","0.0","0.0","83","60","82",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-02",,,"0.00","0.0","0.0","85","57","75",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-03",,,"0.00","0.0","0.0","84","49","82",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-04",,,"0.01","0.0","0.0","87","64","85",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-05",,,"0.62","0.0","0.0","88","59","80",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-06",,,"0.00","0.0","0.0","83","53","79",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-07",,,"0.00","0.0","0.0","97","63","96",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-08",,,"0.00","0.0","0.0","96","72","81",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-09",,,"0.51","0.0","0.0","83","58","78",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-10",,,"0.00","0.0","0.0","89","64","87",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-11",,,"0.00","0.0","0.0","93","69","91",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-12",,,"0.00","0.0","0.0","93","72","76",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-13",,,"0.00","0.0","0.0","89","60","82",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-14",,,"0.00","0.0","0.0","91","69","85",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-15",,,"0.07","0.0","0.0","90","72","88",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-16",,,"1.04","0.0","0.0","90","59","85",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1980-07-17",,,"0.00","0.0","0.0","88","63","86",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-18",,,"0.00","0.0","0.0","88","65","83",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-19",,,"0.00","0.0","0.0","88","69","83",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-20",,,"0.00","0.0","0.0","96","69","95",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-21",,,"0.01","0.0","0.0","95","69","81",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-22",,,"0.00","0.0","0.0","85","60","74",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-23",,,"0.00","0.0","0.0","82","53","80",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-24",,,"0.00","0.0","0.0","84","53","81",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-25",,,"0.00","0.0","0.0","88","62","85",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-26",,,"1.63","0.0","0.0","86","62","63",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-27",,,"0.02","0.0","0.0","78","58","64",,,,,,
"USC00479190","WHITEWATER, WI US","1980-07-28",,,"0.00","0.0","0.0","83","52","82",,,,,,
